document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action,repair_status,repair_reason,numeric_issue_status
MDA_2828_CIHLDG_2020,CIHLDG,CIHB,2020,AR03,5,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF GROUP’S BUSINESS AND OPERATIONS Company Profile The Group is divided into two main divisions, namely the Edible Oil Products Division and the Tap and Sanitary Ware Division. The form",strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2020,CIHLDG,CIHB,2020,AR04,4,[MDA_P014],true,"[MDA_P014] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) ANTICIPATED OR KNOWN RISKS Foreign Exchange Risk The Group exports approximately 95% of its products worldwide each year, thereby increasing the risk of exposure to currency exchange. H",strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2020,CIHLDG,CIHB,2020,AR05,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF GROUP’S BUSINESS AND OPERATIONS Company Profile The Group is divided into two main divisions, namely the Edible Oil Products Division and the Tap and Sanitary Ware Division. The form",strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR01,5,[MDA_P001],true,[MDA_P001] Management Discussion And Analysis ANNUAL REPORT 2021 C.I. HOLDINGS BERHAD 197801000889 (37918-A),strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR02,4,[MDA_P001],true,[MDA_P001] Management Discussion And Analysis ANNUAL REPORT 2021 C.I. HOLDINGS BERHAD 197801000889 (37918-A),weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR03,5,[MDA_P002],true,"[MDA_P002] Highlights of our group’s financial information for the past 5 financial years Financial (in RM’000) Revenue 3,144,549 2,572,493 2,272,914 2,602,701 2,175,392 Profit before interest and tax 127,873 63,584 45,934 58,395 59,528 Fin",acceptable,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR04,5,[MDA_P011],true,"[MDA_P011] Anticipated Or Known Risks Foreign Exchange Risk The Group exports approximately 95% of its products worldwide each year, thereby increasing the risk of exposure to currency exchange. However, this risk is mitigated by way of for",strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2021,CIHLDG,CIHB,2021,AR05,4,[MDA_P001],true,[MDA_P001] Management Discussion And Analysis ANNUAL REPORT 2021 C.I. HOLDINGS BERHAD 197801000889 (37918-A),strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR01,5,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview Of Group’s Business And Operations Company Profile The Group is divided into two main divisions, being the Edible Oil Products Division and the Tap and Sanitary Ware Division. The Edibl",strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR02,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview Of Group’s Business And Operations Company Profile The Group is divided into two main divisions, being the Edible Oil Products Division and the Tap and Sanitary Ware Division. The Edibl",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR03,5,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview Of Group’s Business And Operations Company Profile The Group is divided into two main divisions, being the Edible Oil Products Division and the Tap and Sanitary Ware Division. The Edibl",strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR04,5,[MDA_P013],true,[MDA_P013] ANNUAL REPORT 2022 C.I. HOLDINGS BERHAD 197801000889 (37918-A) MANAGEMENT DISCUSSION AND ANALYSIS (continued) Anticipated Or Known Risks Foreign Exchange Risk The Group exports approximately 95% of its products worldwide each yea,strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2022,CIHLDG,CIHB,2022,AR05,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview Of Group’s Business And Operations Company Profile The Group is divided into two main divisions, being the Edible Oil Products Division and the Tap and Sanitary Ware Division. The Edibl",strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR01,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (continued),strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR02,4,[MDA_P002],true,[MDA_P002] ANNUAL REPORT 2023 C.I.,weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR03,5,[MDA_P003],true,"[MDA_P003] HOLDINGS BERHAD 197801000889 (37918-A) Highlights of the Group’s Financial Information for the Past 5 Financial Years Financial (in RM’000) Revenue 5,347,165 4,046,102 3,144,549 2,572,493 2,272,914 Earnings Before Interest And Ta",acceptable,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR04,4,[MDA_P009],true,[MDA_P009] ANNUAL REPORT 2023 C.I. HOLDINGS BERHAD 197801000889 (37918-A) ANTICIPATED OR KNOWN RISKS Foreign Exchange Risk The Group annually exports around 99% of its products worldwide. which increases exposure to currency exchange risk.,strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2023,CIHLDG,CIHB,2023,AR05,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (continued),strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR01,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR02,2,[MDA_P006],true,[MDA_P006] The overall average for the year stood at RM4.70/USD. This is a 4.47% increase as against the previous financial year average of MYR 4.495 to 1 USD. The Group has successfully navigated global challenges by expanding its product,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR03,4,[MDA_P005],true,[MDA_P005] ANNUAL REPORT 2024 C.I. HOLDINGS BERHAD 197801000889 (37918-A) REVIEW OF FINANCIAL RESULTS AND FINANCIAL CONDITION Revenue The Group recorded a decrease in revenue to RM3.90 billion for the financial year ended 30 June 2024 (“FY2,strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR04,2,[MDA_P011],true,"[MDA_P011] ANTICIPATED OR KNOWN RISKS Foreign Exchange Risk The Group faces significant foreign exchange risks due to its extensive international operations, with approximately 95% of its products exported globally each year. This high leve",strong,none,aligned,false,accept,,,
MDA_2828_CIHLDG_2024,CIHLDG,CIHB,2024,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR01,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS DEAR SHAREHOLDERS, HELLO EVERYONE. I HOPE THIS NOTE FINDS ALL OF YOU IN GOOD STEAD AND EXCELLENT HEALTH. STEFANO CLINI Managing Director of Carlsberg Malaysia Group The year 2020, long anticipated",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR02,3,[MDA_P002],true,"[MDA_P002] We essentially suspended production and distribution in compliance with unprecedented restrictions, which led to business disruption. From the beginning, we began engaging with our stakeholders in earnest, communicating our effor",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR03,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS DEAR SHAREHOLDERS, HELLO EVERYONE. I HOPE THIS NOTE FINDS ALL OF YOU IN GOOD STEAD AND EXCELLENT HEALTH. STEFANO CLINI Managing Director of Carlsberg Malaysia Group The year 2020, long anticipated",acceptable,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR04,2,[MDA_P002],true,"[MDA_P002] We essentially suspended production and distribution in compliance with unprecedented restrictions, which led to business disruption. From the beginning, we began engaging with our stakeholders in earnest, communicating our effor",acceptable,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2020,CARLSBG,Carlsberg Brewery Malaysia Berhad,2020,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS DEAR SHAREHOLDERS, HELLO EVERYONE. I HOPE THIS NOTE FINDS ALL OF YOU IN GOOD STEAD AND EXCELLENT HEALTH. STEFANO CLINI Managing Director of Carlsberg Malaysia Group The year 2020, long anticipated",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWT,strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWT,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR03,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWT,acceptable,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR04,2,[MDA_P005],true,[MDA_P005] Our Business Message from Our Leaders Creating Sustainable Value Delivering Strong Governance Financial Statements Other Information Commitment to Sustainability CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] MANAGEMEN,acceptable,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2021,CARLSBG,Carlsberg Brewery Malaysia Berhad,2021,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS DEFEND OUR LICENCE TO OPERATE CREATE A WINNING CULTURE STRENGTHEN THE CORE POSITION FOR GROWT,strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS CREATE A WINNING CULTURE STRENGTHEN THE CORE ‘Grow in Mainstream’ with Carlsberg Danish Pil,strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS CREATE A WINNING CULTURE STRENGTHEN THE CORE ‘Grow in Mainstream’ with Carlsberg Danish Pil,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR03,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS CREATE A WINNING CULTURE STRENGTHEN THE CORE ‘Grow in Mainstream’ with Carlsberg Danish Pil,acceptable,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR04,2,[MDA_P013],true,"[MDA_P013] WHO WE ARE SAILING FORWARD PRIORITIES AND COMMITMENTS FINANCIAL STATEMENTS OTHER INFORMATION CARLSBERG BREWERY MALAYSIA BERHAD [196901000792 (9210-K)] LEADERSHIP CREATING SUSTAINABLE VALUE In 2022, we started planning for the imp",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2022,CARLSBG,Carlsberg Brewery Malaysia Berhad,2022,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS CORPORATE STRATEGY: SAIL’22 OUR TWO ENABLERS OUR SEVEN STRATEGIC PRIORITIES OUR THREE STRATEGIC LEVERS CREATE A WINNING CULTURE STRENGTHEN THE CORE ‘Grow in Mainstream’ with Carlsberg Danish Pil,strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2023,CARLSBG,Carlsberg Brewery Malaysia Berhad,2023,AR01,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS In embarking on the transition journey of our corporate strategy from SAIL’22 to SAIL'27 in 2023, Carlsberg Malaysia Group (the Group) remains steadfast in implementing the four strategic levers",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2023,CARLSBG,Carlsberg Brewery Malaysia Berhad,2023,AR02,3,[MDA_P002],true,"[MDA_P002] financial targets, and a commitment to sustainability, responsibility and creating long-term value. Sharpening Our Focus for Future Growth SAIL'27 encapsulates four key strategic levers, each designed to prepare the Group to be m",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_2836_CARLSBG_2023,CARLSBG,Carlsberg Brewery Malaysia Berhad,2023,AR03,2,[MDA_P003],true,"[MDA_P003] financial dynamics. The four levers are enhancing our portfolio choices, constantly executing with excellence, driving a winning culture, and ensuring sustainable funding for our journey. Each of these levers are supported by pri",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2023,CARLSBG,Carlsberg Brewery Malaysia Berhad,2023,AR04,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS In embarking on the transition journey of our corporate strategy from SAIL’22 to SAIL'27 in 2023, Carlsberg Malaysia Group (the Group) remains steadfast in implementing the four strategic levers",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2023,CARLSBG,Carlsberg Brewery Malaysia Berhad,2023,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS In embarking on the transition journey of our corporate strategy from SAIL’22 to SAIL'27 in 2023, Carlsberg Malaysia Group (the Group) remains steadfast in implementing the four strategic levers",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2024,CARLSBG,Carlsberg Brewery Malaysia Berhad,2024,AR01,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Through Portfolio Choices, we are sharpening our focus on premiumisation, innovation and strengthening core beer offerings. Investments in premium brands, Alcohol-Free Brews and Beyond Beer cate",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2024,CARLSBG,Carlsberg Brewery Malaysia Berhad,2024,AR02,3,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Through Portfolio Choices, we are sharpening our focus on premiumisation, innovation and strengthening core beer offerings. Investments in premium brands, Alcohol-Free Brews and Beyond Beer cate",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_2836_CARLSBG_2024,CARLSBG,Carlsberg Brewery Malaysia Berhad,2024,AR03,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Through Portfolio Choices, we are sharpening our focus on premiumisation, innovation and strengthening core beer offerings. Investments in premium brands, Alcohol-Free Brews and Beyond Beer cate",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2024,CARLSBG,Carlsberg Brewery Malaysia Berhad,2024,AR04,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Through Portfolio Choices, we are sharpening our focus on premiumisation, innovation and strengthening core beer offerings. Investments in premium brands, Alcohol-Free Brews and Beyond Beer cate",strong,none,aligned,false,accept,,,
MDA_2836_CARLSBG_2024,CARLSBG,Carlsberg Brewery Malaysia Berhad,2024,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Through Portfolio Choices, we are sharpening our focus on premiumisation, innovation and strengthening core beer offerings. Investments in premium brands, Alcohol-Free Brews and Beyond Beer cate",strong,none,aligned,false,accept,,,
MDA_3026_DLADY_2020,DLADY,DL,2020,AR01,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Number 1 position in Liquid Milk. In line with DLMI’s purpose to Nourish our Nation from Grass to Glass, the business successfully overcame multiple challenges throughout 2020. 66 SKUs which make",strong,none,aligned,false,accept,,,
MDA_3026_DLADY_2020,DLADY,DL,2020,AR02,3,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS Number 1 position in Liquid Milk. In line with DLMI’s purpose to Nourish our Nation from Grass to Glass, the business successfully overcame multiple challenges throughout 2020. 66 SKUs which make",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
