rating_id,document_id,doc_type,scoring_basis,purpose_track,review_round,reviewer_id,dimension_code,dimension_name,raw_score,scale_min,scale_max,weight_value,std_score_100,weighted_score,evidence_locator,evidence_text_short,confidence_level,comment_short,missing_type,started_at,finished_at,scorebook_version,model_name,llm_backend,temperature,seed,num_ctx,num_predict,think,stream,json_schema_mode,prompt_version,scoring_timestamp,raw_output_path,numeric_check_path,parse_status,schema_validation_status
MDA_8303_LOTUS_2021_AR03,MDA_8303_LOTUS_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,2,1,5,0.3,25.0,7.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of,medium,Lacks specific operating analysis metrics or trends beyond revenue figures.,none,2026-06-20T09:55:39+00:00,2026-06-20T09:56:07+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:56:07+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2021_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2021_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2021_AR04,MDA_8303_LOTUS_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,4,1,5,0.2,75.0,15.0,[MDA_P005],"[MDA_P005] As compared with the prior year, LKFM has decreased its gross profit by 21.79%. The gross profit margin for the current year is 8.28% (FYE 2020: 9.94%). The main reason for the declining margin is due to the fluctuation of wheat",medium,"Discusses financial performance, risk factors, and cost drivers with specific data.",none,2026-06-20T09:55:39+00:00,2026-06-20T09:56:07+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:56:07+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2021_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2021_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2021_AR05,MDA_8303_LOTUS_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,2,1,5,0.1,25.0,2.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of,medium,Overview lacks clear structure and key financial metrics are not explained adequately.,none,2026-06-20T09:55:39+00:00,2026-06-20T09:56:07+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:56:07+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2021_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2021_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2022_AR01,MDA_8303_LOTUS_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Our holding company, Lotus KFM Berhad (“LKFM” or ""the Company"") is principally engaged in flour milling and trading in its related products. The two main sour",medium,"Discusses business operations, diversification, and regulatory compliance.",none,2026-06-20T09:56:07+00:00,2026-06-20T09:56:36+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:56:36+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2022_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2022_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2022_AR02,MDA_8303_LOTUS_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,2,1,5,0.25,25.0,6.25,[MDA_P007],"[MDA_P007] The Group recorded consolidated revenue of RM66.079 million, represented increase of 27.66% over the prior financial year amount of RM51.762 million. The Group now records a gross profit of RM4.171 million (FYE 2021: RM4.285 mill",medium,"Python numeric_checker: numeric_check_summary indicates a material discrepancy in gross profit margin calculation, but no explanation provided for the inconsistency.",none,2026-06-20T09:56:07+00:00,2026-06-20T09:56:36+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:56:36+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2022_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2022_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2022_AR03,MDA_8303_LOTUS_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,2,1,5,0.3,25.0,7.5,[MDA_P001],"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Our holding company, Lotus KFM Berhad (“LKFM” or ""the Company"") is principally engaged in flour milling and trading in its related products. The two main sour",medium,Lack of detailed operating analysis and specificity in business operations discussion.,none,2026-06-20T09:56:07+00:00,2026-06-20T09:56:36+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:56:36+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2022_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2022_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2022_AR04,MDA_8303_LOTUS_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,2,1,5,0.2,25.0,5.0,[MDA_P007],"[MDA_P007] The Group recorded consolidated revenue of RM66.079 million, represented increase of 27.66% over the prior financial year amount of RM51.762 million. The Group now records a gross profit of RM4.171 million (FYE 2021: RM4.285 mill",medium,Discusses financial metrics but lacks forward-looking analysis or risk mitigation strategies.,none,2026-06-20T09:56:07+00:00,2026-06-20T09:56:36+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:56:36+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2022_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2022_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2022_AR05,MDA_8303_LOTUS_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,2,1,5,0.1,25.0,2.5,[MDA_P001],"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Our holding company, Lotus KFM Berhad (“LKFM” or ""the Company"") is principally engaged in flour milling and trading in its related products. The two main sour",medium,"Paragraph lacks clear structure and flow, making readability challenging.",none,2026-06-20T09:56:07+00:00,2026-06-20T09:56:36+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:56:36+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2022_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2022_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2023_AR01,MDA_8303_LOTUS_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products and is a public listed company on the Main Market of Bur,medium,"Business operations and diversification are discussed, but financial details are limited.",none,2026-06-20T09:56:36+00:00,2026-06-20T09:57:03+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:03+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2023_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2023_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2023_AR02,MDA_8303_LOTUS_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,2,1,5,0.25,25.0,6.25,[MDA_P002],"[MDA_P002] On 31 December 2021, the Group continued to acquire two subsidiaries in 100% of total shares, which are Ladang Lojing Sdn. Bhd. and Khas Jadi Sdn. Berhad for a total consideration of RM21,646,200. The principal activities of all",medium,"Python numeric_checker: Segment revenue components sum to 2052.00 but total stated is 21646200.00, discrepancy not explained.",none,2026-06-20T09:56:36+00:00,2026-06-20T09:57:03+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:03+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2023_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2023_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2023_AR03,MDA_8303_LOTUS_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,2,1,5,0.3,25.0,7.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products and is a public listed company on the Main Market of Bur,medium,"Lack of specific operating analysis details on cost structure, efficiency, or performance metrics.",none,2026-06-20T09:56:36+00:00,2026-06-20T09:57:03+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:03+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2023_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2023_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2023_AR04,MDA_8303_LOTUS_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,2,1,5,0.2,25.0,5.0,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products and is a public listed company on the Main Market of Bur,medium,Discusses business operations and diversification but lacks specific risk or forward-looking details.,none,2026-06-20T09:56:36+00:00,2026-06-20T09:57:03+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:03+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2023_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2023_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2023_AR05,MDA_8303_LOTUS_2023,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,2,1,5,0.1,25.0,2.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products and is a public listed company on the Main Market of Bur,medium,"The overview lacks clear structure and flow, with abrupt transitions and unclear focus.",none,2026-06-20T09:56:36+00:00,2026-06-20T09:57:03+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:03+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2023_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2023_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2024_AR01,MDA_8303_LOTUS_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,5,1,5,0.15,100.0,15.0,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ prin,medium,Comprehensive overview of business operations and revenue sources,none,2026-06-20T09:57:03+00:00,2026-06-20T09:57:30+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:30+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2024_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2024_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2024_AR02,MDA_8303_LOTUS_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,3,1,5,0.25,50.0,12.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ prin,medium,Python numeric_checker: Financial discussions mention revenue and profit but lack numeric checks or traceability to financial statements.,none,2026-06-20T09:57:03+00:00,2026-06-20T09:57:30+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:30+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2024_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2024_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2024_AR03,MDA_8303_LOTUS_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,4,1,5,0.3,75.0,22.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ prin,medium,"Discusses business operations, revenue sources, and segment contributions with specificity.",none,2026-06-20T09:57:03+00:00,2026-06-20T09:57:30+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:30+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2024_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2024_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2024_AR04,MDA_8303_LOTUS_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,4,1,5,0.2,75.0,15.0,[MDA_P013],"[MDA_P013] LOTUS KFM BERHAD | ANNUAL REPORT 2024 Management Discussion and Analysis (cont'd) Anticipated Business Risks The business risks faced by LKFM include market competitions, volatility of imported raw material prices, movements of c",medium,Discusses business risks and forward-looking statements about market competition and inflation impact.,none,2026-06-20T09:57:03+00:00,2026-06-20T09:57:30+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:30+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2024_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2024_numeric_checks.json,parsed,valid
MDA_8303_LOTUS_2024_AR05,MDA_8303_LOTUS_2024,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,4,1,5,0.1,75.0,7.5,[MDA_P001],[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ prin,medium,Clear structure and logical flow in discussing business operations and revenue sources.,none,2026-06-20T09:57:03+00:00,2026-06-20T09:57:30+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:30+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8303_LOTUS_2024_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8303_LOTUS_2024_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2020_AR01,MDA_8478_HWATAI_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],[MDA_P001] STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (Continued),medium,"Discusses gross profit margin, cost components, and expenses but lacks segment discussion",none,2026-06-20T09:57:30+00:00,2026-06-20T09:57:54+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:54+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2020_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2020_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2020_AR02,MDA_8478_HWATAI_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,3,1,5,0.25,50.0,12.5,[MDA_P001],[MDA_P001] STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (Continued),medium,"Python numeric_checker: numeric_check_summary indicates not enough numbers for consistency checks, but text mentions financial figures without explanation",none,2026-06-20T09:57:30+00:00,2026-06-20T09:57:54+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:54+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2020_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2020_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2020_AR03,MDA_8478_HWATAI_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,4,1,5,0.3,75.0,22.5,[MDA_P002],[MDA_P002] ANNUAL REPORT 2020 I HWA TAI INDUSTRIES BERHAD FINANCIAL AND OPERATIONS REVIEWS (Continued) There was a slight increase in the Group’s gross profit margin at approximately 30% in FYE 2020 as compared with 29% in FYE2019. The slig,medium,"Discusses gross profit margin, cost components, and expenses with specific operational insights.",none,2026-06-20T09:57:30+00:00,2026-06-20T09:57:54+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:54+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2020_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2020_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2020_AR04,MDA_8478_HWATAI_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,4,1,5,0.2,75.0,15.0,[MDA_P007],[MDA_P007] The Group expects to invest broadly the same in the year ahead so as to keep up with technological changes where continuous capital expenditure investments are vital to improve efficiency and productivity of our factory. BUSINESS,medium,Discusses risk factors and mitigation strategies related to technological changes and operational efficiency.,none,2026-06-20T09:57:30+00:00,2026-06-20T09:57:54+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:54+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2020_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2020_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2020_AR05,MDA_8478_HWATAI_2020,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,4,1,5,0.1,75.0,7.5,[MDA_P001],[MDA_P001] STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (Continued),medium,Clear explanation of impairment reversal and its impact on results.,none,2026-06-20T09:57:30+00:00,2026-06-20T09:57:54+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:57:54+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2020_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2020_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2021_AR01,MDA_8478_HWATAI_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],"[MDA_P001] STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (CONTINUED) FINANCIAL AND OPERATIONS REVIEWS (CONTINUED) The breakdown of revenue of the Group in FYE2021 and FYE2020: FYE2021 RM’000 % FYE2020 RM’000 % Export sales 12,505 12,094 Loc",medium,"Discusses revenue trends, factors affecting performance, and market segments.",none,2026-06-20T09:57:54+00:00,2026-06-20T09:58:20+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:58:20+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2021_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2021_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2021_AR02,MDA_8478_HWATAI_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR02,MD&A internal numeric consistency and traceability,3,1,5,0.25,50.0,12.5,[MDA_P001],"[MDA_P001] STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (CONTINUED) FINANCIAL AND OPERATIONS REVIEWS (CONTINUED) The breakdown of revenue of the Group in FYE2021 and FYE2020: FYE2021 RM’000 % FYE2020 RM’000 % Export sales 12,505 12,094 Loc",medium,Python numeric_checker: Revenue figures are presented but no numeric checks or consistency verification are provided.,none,2026-06-20T09:57:54+00:00,2026-06-20T09:58:20+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:58:20+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2021_AR02_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2021_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2021_AR03,MDA_8478_HWATAI_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR03,Operating analysis specificity,4,1,5,0.3,75.0,22.5,[MDA_P001],"[MDA_P001] STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (CONTINUED) FINANCIAL AND OPERATIONS REVIEWS (CONTINUED) The breakdown of revenue of the Group in FYE2021 and FYE2020: FYE2021 RM’000 % FYE2020 RM’000 % Export sales 12,505 12,094 Loc",medium,Revenue breakdown and analysis of factors affecting performance are provided.,none,2026-06-20T09:57:54+00:00,2026-06-20T09:58:20+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:58:20+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2021_AR03_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2021_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2021_AR04,MDA_8478_HWATAI_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR04,MD&A internal risk and forward-looking disclosure,4,1,5,0.2,75.0,15.0,[MDA_P004],[MDA_P004] > HWA TAI INDUSTRIES BERHAD : Annual Report 2021 STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (CONTINUED) FINANCIAL AND OPERATIONS REVIEWS (CONTINUED) The loss reported in FYE2021 was mainly attributed to the Group recording a l,medium,"Discusses financial performance, operating costs, and external factors impacting operations.",none,2026-06-20T09:57:54+00:00,2026-06-20T09:58:20+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:58:20+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2021_AR04_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2021_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2021_AR05,MDA_8478_HWATAI_2021,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR05,MD&A readability and structural clarity,4,1,5,0.1,75.0,7.5,[MDA_P001],"[MDA_P001] STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (CONTINUED) FINANCIAL AND OPERATIONS REVIEWS (CONTINUED) The breakdown of revenue of the Group in FYE2021 and FYE2020: FYE2021 RM’000 % FYE2020 RM’000 % Export sales 12,505 12,094 Loc",medium,Clear revenue breakdown and explanation of factors affecting performance.,none,2026-06-20T09:57:54+00:00,2026-06-20T09:58:20+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:58:20+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2021_AR05_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2021_numeric_checks.json,parsed,valid
MDA_8478_HWATAI_2022_AR01,MDA_8478_HWATAI_2022,mda,mda_disclosure_quality,mda_general_quality,initial,local_qwen3_8b,AR01,MD&A content completeness,4,1,5,0.15,75.0,11.25,[MDA_P001],"[MDA_P001] STATEMENT OF MANAGEMENT DISCUSSION & ANALYSIS (CONTINUED) FINANCIAL AND OPERATIONS REVIEWS (CONTINUED) The breakdown of revenue of the Group in FYE2022 and FYE2021: FYE2022 FYE2021 RM’000 % RM’000 % Export sales 13,178 12,505 Loc",medium,"Revenue breakdown and growth analysis provided, but lacks detailed segment performance metrics.",none,2026-06-20T09:58:20+00:00,2026-06-20T09:58:45+00:00,2026-06-15,qwen3:8b,ollama,0.0,42,4096,192,false,false,ollama_format_schema,mda_single_dimension_context_v2,2026-06-20T09:58:45+00:00,06_scoring/05_raw_model_outputs/mda_final_full/MDA_8478_HWATAI_2022_AR01_attempt_1.json,06_scoring/03_numeric_checks/mda_v2/MDA_8478_HWATAI_2022_numeric_checks.json,parsed,valid
